iter	Logloss
246	0.08340027866
247	0.08329539561
248	0.08315054088
249	0.0830720426
250	0.08297475019
251	0.08291701422
252	0.08275970609
253	0.08265578497
254	0.0825469131
255	0.08248860956
256	0.08236585667
257	0.0821894532
258	0.08210617403
259	0.08196970301
260	0.08191724179
261	0.0817390247
262	0.08165407223
263	0.08154860672
264	0.08149464576
265	0.08134319731
266	0.08122032825
267	0.08110779541
268	0.08110574923
269	0.08102150983
270	0.0809464059
271	0.08084079557
272	0.08066423433
273	0.08055238551
274	0.08045085625
275	0.0804489742
276	0.08040058944
277	0.08029854382
278	0.08019903549
279	0.08013030258
280	0.08003281758
281	0.07992439706
282	0.07984006071
283	0.07971715189
284	0.07964817411
285	0.07956533385
286	0.07948403127
287	0.07941237029
288	0.0792586252
289	0.07921417543
290	0.07912754613
291	0.07904462245
292	0.07890659825
293	0.07882803976
294	0.07875421279
295	0.0786931277
296	0.07864774545
297	0.0785218074
298	0.07841158194
299	0.07833843812
300	0.07829403411
301	0.07821259661
302	0.07811972838
303	0.0780008989
304	0.07793221089
305	0.07789715246
306	0.0777171028
307	0.07759336059
308	0.07753383202
309	0.07747054271
310	0.07735914797
311	0.07732431841
312	0.07724466282
313	0.07719670952
314	0.07710707421
315	0.07698414178
316	0.07677781378
317	0.07670585555
318	0.07662779953
319	0.07652242988
320	0.07646409425
321	0.07628938606
322	0.07624794992
323	0.07616606341
324	0.07610213783
325	0.07603263454
326	0.0758985787
327	0.07579163132
328	0.07571068124
329	0.07566170058
330	0.07560795895
331	0.07552679781
332	0.07548421082
333	0.0754254872
334	0.07536250194
335	0.07534690189
336	0.07525768005
337	0.07519511014
338	0.0751634834
339	0.07506253143
340	0.07501470067
341	0.0749634478
342	0.0748442419
343	0.07477005423
344	0.07468110543
345	0.0746105805
346	0.07450323479
347	0.07444159795
348	0.0743469164
349	0.07429748751
350	0.07429184934
351	0.07420676918
352	0.07403954538
353	0.07401615614
354	0.07394594793
355	0.07386010928
356	0.07380370491
357	0.07367002087
358	0.07360236303
359	0.07355793214
360	0.07346016164
361	0.07342895614
362	0.07333807769
363	0.0733025328
364	0.07330151577
365	0.07320815826
366	0.07317601235
367	0.07309471378
368	0.07304179662
369	0.07298852983
370	0.07290144113
371	0.07285120844
372	0.07276693084
373	0.07267652242
374	0.07261995014
375	0.07258102878
376	0.07253916299
377	0.07252122469
378	0.07246179436
379	0.07239038638
380	0.07233957012
381	0.07231195348
382	0.07227129065
383	0.0722359041
384	0.0720752885
385	0.07200095569
386	0.07192949677
387	0.07185432594
388	0.07174492081
389	0.07174431138
390	0.07168116904
391	0.07164438732
392	0.07159991052
393	0.07150307373
394	0.07147280191
395	0.07138154287
396	0.07135448772
397	0.07129912233
398	0.07118124894
399	0.07112903088
400	0.07106917929
401	0.07102462982
402	0.07096222686
403	0.07091182421
404	0.07083325655
405	0.07073041828
406	0.0706623098
407	0.07059944563
408	0.07055795958
409	0.07050456713
410	0.07045370327
411	0.0704372276
412	0.07040942183
413	0.07032467849
414	0.07027590004
415	0.07021232433
416	0.07012795857
417	0.07007316478
418	0.070072589
419	0.07004956682
420	0.07004913094
421	0.06999923411
422	0.06994995871
423	0.0699080818
424	0.06986103119
425	0.06983299767
426	0.06976562407
427	0.06974175839
428	0.06968694321
429	0.06965769751
430	0.06958318055
431	0.06956208461
432	0.06949582484
433	0.06946069931
434	0.06941758899
435	0.06935501097
436	0.06929083267
437	0.06928663403
438	0.06927243313
439	0.06924967717
440	0.06920369238
441	0.06914755343
442	0.06902144994
443	0.06894197214
444	0.06886214356
445	0.06879251924
446	0.06879205646
447	0.06871981297
448	0.06867972078
449	0.06864048262
450	0.06859748846
451	0.06856268723
452	0.06850062627
453	0.06844487983
454	0.0684185902
455	0.06841824447
456	0.06839050763
457	0.06827233887
458	0.06821476846
459	0.06814477073
460	0.06812296497
461	0.06807898603
462	0.06804146395
463	0.06801131289
464	0.06793405667
465	0.06793349704
466	0.06789469312
467	0.06783598185
468	0.06781946572
469	0.06779714255
470	0.06776488103
471	0.06771644186
472	0.06769188627
473	0.06766094198
474	0.0676050179
475	0.06760484167
476	0.06755769553
477	0.06754748346
478	0.06749843785
479	0.06747485619
480	0.06743365777
481	0.067346658
482	0.06728285222
483	0.06724559859
484	0.06721973765
485	0.06717062245
486	0.06711702483
487	0.06707361103
488	0.06701673325
489	0.06694984089
490	0.06688388359
491	0.06687789986
492	0.06681447669
493	0.06679999194
494	0.06677292744
495	0.06672982446
496	0.06667620938
497	0.06661921483
498	0.0665853553
499	0.06653297738
500	0.06649795841
501	0.06648025021
502	0.06648010491
503	0.06643100172
504	0.06636156601
505	0.06636144493
506	0.06630671268
507	0.06622285685
508	0.06616778495
509	0.06614550164
510	0.06614495545
511	0.06612375383
512	0.06609365283
513	0.06604944525
514	0.06598016144
515	0.06595138497
516	0.06589530891
517	0.06587292619
518	0.06584597609
519	0.06579566611
520	0.06572626929
521	0.06565309336
522	0.06560022074
523	0.06557850485
524	0.06554376286
525	0.06550516113
526	0.06547732576
527	0.06544514356
528	0.06540447025
529	0.06537646698
530	0.06533719605
531	0.06530160262
532	0.06529007603
533	0.06524500608
534	0.06520079406
535	0.06520069989
536	0.06512197031
537	0.06510456656
538	0.0650480038
539	0.06500984194
540	0.064983563
541	0.0649835361
542	0.0649506045
543	0.06488754096
544	0.06485551366
545	0.06485519752
546	0.06479302477
547	0.0647602942
548	0.06469272563
549	0.06464401563
550	0.064644021
551	0.06460050431
552	0.06455257176
553	0.06454475429
554	0.06449528528
555	0.06446364243
556	0.06441991902
557	0.06440635454
558	0.06436039944
559	0.06430316242
560	0.06426518105
561	0.06426518105
562	0.06421204661
563	0.06416661347
564	0.06414901168
565	0.06409843804
566	0.06403925574
567	0.06397432403
568	0.06394067613
569	0.06390214906
570	0.06387666659
571	0.06382341019
572	0.06379712722
573	0.0637520802
574	0.06371052667
575	0.06371027914
576	0.06369231511
577	0.0636535802
578	0.06358419935
579	0.06353707054
580	0.06349641851
581	0.06349611178
582	0.06344972543
583	0.06335256457
584	0.06335252286
585	0.06329612716
586	0.06328004167
587	0.06325865698
588	0.06321975002
589	0.0631942916
590	0.06315697563
591	0.06309568964
592	0.06306464977
593	0.0629980782
594	0.06295635288
595	0.0629303928
596	0.06290461973
597	0.06286680091
598	0.06282389002
599	0.06278672358
600	0.0627331971
601	0.06270268589
602	0.06262869695
603	0.06259386042
604	0.0625023592
605	0.06248091653
606	0.06248056675
607	0.06242815552
608	0.06237549494
609	0.06235756588
610	0.06233777798
611	0.06230937467
612	0.06230933028
613	0.06224342605
614	0.06220339415
615	0.06215424746
616	0.06212675095
617	0.06207131407
618	0.06203536107
619	0.06203505704
620	0.06202872208
621	0.06198904408
622	0.06194128044
623	0.06192616611
624	0.06190118129
625	0.06183809781
626	0.06183804939
627	0.06181011984
628	0.06179490959
629	0.06176007122
630	0.0617423376
631	0.06171647303
632	0.06167811342
633	0.06165765014
634	0.0616211
635	0.06159186951
636	0.06155400623
637	0.06152130923
638	0.06146612259
639	0.06146575129
640	0.06146229249
641	0.06145386021
642	0.06140325311
643	0.06137532343
644	0.0613302632
645	0.06130228788
646	0.06130228116
647	0.06127692383
648	0.06127688347
649	0.06126396868
650	0.06125337599
651	0.06116552583
652	0.06116545453
653	0.06114086933
654	0.06113132036
655	0.06111671189
656	0.06110570605
657	0.06108331193
658	0.061044172
659	0.06103934918
660	0.06099931063
661	0.06092343499
662	0.06091975697
663	0.06089391394
664	0.06084992809
665	0.06080429732
666	0.06075268399
667	0.06070363893
668	0.06070358243
669	0.06067844575
670	0.06064363733
671	0.0605948185
672	0.06054639861
673	0.06050876974
674	0.0604699164
675	0.0604444553
676	0.06040912101
677	0.06038557839
678	0.06038534969
679	0.06032236201
680	0.06027336228
681	0.06024667267
682	0.06024666326
683	0.06019584296
684	0.06013322722
685	0.06008767023
686	0.0600587558
687	0.06005871815
688	0.06003131189
689	0.0599919592
690	0.05995285418
691	0.05991256397
692	0.05989131783
693	0.05985550132
694	0.05985241119
695	0.05981501875
696	0.05981498512
697	0.05979608708
698	0.05975891105
699	0.05974363396
700	0.05970663564
701	0.05969517109
702	0.05964459791
703	0.05961766513
704	0.05958387007
705	0.05956564276
706	0.05954196294
707	0.05953548403
708	0.0595010393
709	0.05948945236
710	0.05947040574
711	0.0594406464
712	0.05939128036
713	0.05936781874
714	0.05934130838
715	0.05929079137
716	0.0592577928
717	0.0592186193
718	0.05920770361
719	0.05918419746
720	0.05918354634
721	0.05917408898
722	0.05914825392
723	0.05911769415
724	0.05910003569
725	0.0590977756
726	0.059062443
727	0.05902169298
728	0.05900859796
729	0.05898979632
730	0.05898977076
731	0.05895542683
732	0.05891771154
733	0.05889850472
734	0.05885038107
735	0.05880952936
736	0.05880925762
737	0.05878008801
738	0.0587647408
739	0.05875520538
740	0.05875521614
741	0.05872420858
742	0.05868906292
743	0.05864643846
744	0.05864641963
745	0.05863549991
746	0.05861867982
747	0.05860419912
748	0.05856901298
749	0.05852380555
750	0.05850798195
751	0.05849682246
752	0.05846179565
753	0.05841500901
754	0.05837213043
755	0.05836499096
756	0.05834157071
757	0.0583280559
758	0.05826671114
759	0.05826670711
760	0.05826619993
761	0.05824749755
762	0.05824728366
763	0.05820452934
764	0.05818745349
765	0.05818721269
766	0.05815682814
767	0.05811903977
768	0.05809880791
769	0.05806406831
770	0.05800304544
771	0.05797910582
772	0.05795357087
773	0.0579316861
774	0.05793162153
775	0.05789898745
776	0.0578989888
777	0.05788922869
778	0.05788918565
779	0.05786108502
780	0.05782386524
781	0.05779504105
782	0.05774286801
783	0.0577392169
784	0.0576993022
785	0.05765943993
786	0.0576395283
787	0.05762608078
788	0.05760417931
789	0.0576011349
790	0.05758017792
791	0.0575356451
792	0.05750673868
793	0.05748052436
794	0.05745987411
795	0.05744113945
796	0.05740721643
797	0.05737643231
798	0.05736432874
799	0.0573423294
800	0.05733246437
801	0.05730620299
802	0.05726511088
803	0.05723632314
804	0.05721230702
805	0.05719003155
806	0.05713839052
807	0.05711724247
808	0.05709394718
809	0.0570672957
810	0.05706722576
811	0.05702108358
812	0.05697363897
813	0.05694217523
814	0.05693296945
815	0.05690781119
816	0.05688289707
817	0.05686556166
818	0.05686282532
819	0.05682188693
820	0.05679374587
821	0.05674164008
822	0.05671527915
823	0.05671503565
824	0.05664435396
825	0.05662427538
826	0.05660758041
827	0.05655477529
828	0.05653566692
829	0.05652105714
830	0.05650442547
831	0.05649532044
832	0.05645393915
833	0.05643975439
834	0.05641437297
835	0.05638545852
836	0.05631481959
837	0.05631483036
838	0.05629962193
839	0.05625910572
840	0.05622764636
841	0.05618445388
842	0.05615624447
843	0.0561562364
844	0.05611815224
845	0.05610027338
846	0.05606024133
847	0.05603781534
848	0.05600281068
849	0.0559792707
850	0.05596387388
851	0.05594059094
852	0.05589706785
853	0.05589686202
854	0.0558751044
855	0.05585149852
856	0.05581713291
857	0.0557780119
858	0.05575692577
859	0.05572019268
860	0.05572013214
861	0.05569896932
862	0.05568238593
863	0.05567039812
864	0.0556074923
865	0.05557400004
866	0.05553841864
867	0.05552613611
868	0.05548685072
869	0.05545768333
870	0.0554293624
871	0.05541286783
872	0.05541280594
873	0.05537841893
874	0.05534704375
875	0.05532379738
876	0.0553061418
877	0.05527972457
878	0.05526336978
879	0.0552209085
880	0.05519672662
881	0.05517903865
882	0.05514667766
883	0.05514661714
884	0.05513599608
885	0.05509242198
886	0.05506143471
887	0.05504012538
888	0.05503434041
889	0.05501183639
890	0.05498229644
891	0.05496192878
892	0.05492923936
893	0.05490128015
894	0.0548881757
895	0.0548599445
896	0.05480472694
897	0.05473508441
898	0.0546752106
899	0.05464531003
900	0.05462443092
901	0.05458061741
902	0.05458056892
903	0.05458056891
904	0.05456904515
905	0.05452807353
906	0.0545180027
907	0.05444295721
908	0.05444289667
909	0.05443447251
910	0.0544041025
911	0.05438651788
912	0.05433241303
913	0.05429057302
914	0.05424539016
915	0.05422217054
916	0.05420389879
917	0.05415979472
918	0.05410128034
919	0.05406614313
920	0.05404461597
921	0.05403428413
922	0.05402361873
923	0.0540136528
924	0.0540043097
925	0.05396902948
926	0.05395035147
927	0.05392945645
928	0.05392945242
929	0.053929404
930	0.05392939053
931	0.05392935826
932	0.05392936632
933	0.05390380721
934	0.05386997964
935	0.05381972134
936	0.05380094085
937	0.05380090857
938	0.05377117084
939	0.05375553983
940	0.05374609729
941	0.05372305111
942	0.053705226
943	0.05368291
944	0.05367416565
945	0.05367415758
946	0.0536741495
947	0.05367381992
948	0.05364213709
949	0.05360832066
950	0.05356723102
951	0.05356185256
952	0.05354860815
953	0.05351904805
954	0.05350045747
955	0.05347294151
956	0.05344819058
957	0.05343614081
958	0.05341441973
959	0.05337889178
960	0.05335277829
961	0.05332905792
962	0.05332904985
963	0.05329089326
964	0.05329089057
965	0.05329085695
966	0.05324643409
967	0.05321569682
968	0.05318995868
969	0.05314379236
970	0.05310144196
971	0.05308069479
972	0.05305695989
973	0.05305696527
974	0.05305343517
975	0.05302205892
976	0.05297439419
977	0.05297007715
978	0.05295946011
979	0.05294185839
980	0.0529337584
981	0.05292562479
982	0.05292339968
983	0.05289718011
984	0.05288194067
985	0.0528528972
986	0.05283116261
987	0.05278188035
988	0.05277452572
989	0.05276256609
990	0.05273189476
991	0.05270782353
992	0.05270780468
993	0.05267686694
994	0.0526487058
995	0.0526329944
996	0.05258475361
997	0.05257047197
998	0.05253714249
999	0.05253137401
